,href
239,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/can-ban-gap-lo-goc-sieu-dep-dt-226m2-pr36559638
240,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-vanh-dai-3-phuong-yen-so-prj-gamuda-gardens/ban-nhanh-can-gia-re-nhat-thi-truong-lh-0969150290-pr37722107
241,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-cau-dien-prj-golden-field-my-dinh/ban-2-tang-1-2-mat-duong-nga-tu-ham-nghi-dep-nhat-dang-cho-thue-1-2-ty-nam-pr38250232
242,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-la-phuong-xuan-la-prj-dream-land-xuan-la/ban-2-can-shophous-tai-du-an-nd-107-tay-ho-ha-noi-pr39147157
243,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-phu-do-prj-my-dinh-pearl/ban-mat-170mx7-tang-mat-tien-9-5m2-so-lau-dai-lh-0949968822-pr36810659
244,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-huu-duc-phuong-cau-dien-prj-iris-garden/ban-san-van-phong-du-an-my-dinh-66-85-100m-gia-tu-2-8-ty-pr36906802
245,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-masteri-west-heights/chinh-chu-ban-shop-tmdv-khoi-de-toa-a-masteries-pr39042933
246,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-thi-tran-trau-quy-prj-du-an-thuan-an/90m2-thu-mat-chinh-gia-20-ty-pr39187652
247,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/ban-lo-mat-gia-tot-n-kinh-doanh-ngay-so-huu-lau-dai-pr38285279
248,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/ban-can-dep-nhat-du-an-3-kinh-doanh-cho-thue-cuc-tot-gia-chi-hon-6-ty-can-122m2-pr39183601
249,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/ban-so-huu-lau-dai-co-via-he-de-xe-truoc-cua-2-tang-mat-tien-6-7m2-lh-pr39209248
250,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/can-ban-can-goc-dien-tich-163m-mt-18m-lien-he-pr39219388
251,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-21b-thi-tran-kim-bai/ha-noi-150m-mat-tien-6m-rong-20m-gia-1x-tr-m-pr39162932
252,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ngoc-trai-8-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-gap-nt8-mat-nga-tu-52m-da-hoan-thien-co-ban-19-ty-lam-pr38895945
253,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-tao-prj-n01-t5-ngoai-giao-doan/ban-san-tang-1-va-2-khu-do-thi-vi-tri-dep-gia-sieu-re-pr38360148
254,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-422-xa-son-dong-3-prj-son-dong-center/ban-cat-lo-lo-hoai-duc-pr38406277
255,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/ban-b6-ban-lien-ke-27-ty-pr38521927
256,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-phuong-prj-xuan-phuong-tasco/chinh-chu-ban-lien-ke-truc-duong-chinh-40m-tai-du-an-mien-trung-gian-pr39094165
257,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-tu-hiep-prj-tecco-diamond/hang-hiem-chan-de-chung-cu-chi-6-ty-lo-pr37056558
258,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-kim-giang-phuong-kim-giang-1-prj-five-star-kim-giang/chinh-chu-ban-gap-khoi-de-chung-cu-garden-3613m2-69-ty-7-2-ty-nam-pr38841416
259,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/-so-do-lau-dai-duy-nhat-tai-mat-san-so-don-gia-tot-pr39172100
260,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phap-van-phuong-yen-so-prj-gamuda-gardens/ban-can-shop-do-lau-dai-dang-cho-thue-40-50tr-thang-gia-18-x-ty-lh-pr38815469
261,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-tao-prj-embassy-garden/ban-tay-ho-tay-duong-60m-cuc-hiem-lh-pr39198063
262,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/ban-kinh-doanh-ngay-mat-di-bo-can-goc-quang-truong-pr39127708
263,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-tao-prj-embassy-garden/ban-shop-house-lo-goc-mat-duong-60m-vi-tri-dep-dang-cho-thue-gia-cao-doi-dien-khu-starlake-pr37727775
264,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-la-phuong-xuan-la-prj-dream-land-xuan-la/-mat-lo-goc-3-thoang-53-ty-120m-6-tang-mt-5m-via-he-kinh-doanh-tay-ho-pr38991515
265,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/-can-goc-mat-3-mat-tien-gia-cuc-tot-lh-0979008590-pr36441937
266,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/can-ban-nhanh-can-mat-gia-sieu-re-lh-pr38897320
267,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-5-xa-dong-hoi-prj-eurowindow-river-park/chinh-chu-ban-chan-de-shrv-30-noi-bo-tong-s-xay-dung-134-5m2-park-pr37288894
268,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/duy-nhat-can-bo-gan-trung-tam-ban-9-x-ty-ca-nha-pr39003246
269,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-lien-phuong-1/toi-can-ban-shophous-cho-52m2-co-so-do-cho-tin-pr36207372
270,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-phu-thi-tran-thuong-tin-prj-him-lam-thuong-tin/-can-dt-81m2-gia-10-2-ty-pr38704238
271,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-minh-khai-phuong-vinh-tuy-prj-vinhomes-times-city-park-hill/ban-shop-canh-sanh-time-cho-thue-dai-han-hieu-suat-tot-lh-pr38983284
272,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-chu-huy-man-phuong-phuc-dong-prj-hope-residence/ban-2-tang-so-lau-dai-re-nhat-vi-tri-dep-nhat-du-an-residences-nhinh-50tr-m2-pr39127227
273,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-huu-duc-phuong-cau-dien-prj-iris-garden/ban-san-van-phong-office-tang-1-3-4-du-an-my-dinh-gia-tu-3-ty-pr38277712
274,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-chua-lang-phuong-lang-thuong-prj-langs-village/hiem-ban-mat-doi-dien-dh-ngoai-va-hv-ngoai-giao-kinh-doanh-dinh-pr38870616
275,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/chinh-chu-ban-so-huu-lau-dai-co-via-he-de-xe-thoai-canh-cong-vien-lh-pr39218184
276,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ngo-thi-nham-phuong-duong-noi-prj-anland-lakeview/can-ban-so-huu-lau-dai-mat-le-quang-dao-keo-dai-khu-do-noi-pr39147345
277,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ngo-xuan-quang-thi-tran-trau-quy-prj-east-center/can-tien-ban-4-5-tang-tai-tt-gia-lam-dt-84m2-mt-6m-vuong-van-pr39212972
278,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-phuc-loi-prj-ecohome-phuc-loi/can-ban-gap-tang-1-loi-pr39026263
279,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-xa-an-khanh-4-prj-khu-biet-thu-thien-duong-bao-son/can-ban-gap-can-don-lap-mat-dien-tich-600m-pr38468497
280,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-cau-dien-prj-golden-field-my-dinh/ban-ngay-lo-tmdv-294-m2-gia-24-ty-duy-nhat-mat-duong-ham-nghi-doanh-thu-1-2-ty-nam-pr39087281
281,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/ban-cap-dap-thong-cuc-dep-gia-tot-nhat-lh-pr39054821
282,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/duy-nhat-1-can-o-geximco-ha-dong-ban-gia-cuc-soc-pr39166795
283,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-giang-vo-phuong-giang-vo-prj-chung-cu-d2-giang-vo/ban-san-van-phong-tai-dien-tich-500m2-lh-pr38591387
284,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-chu-ban-gap-cap-sh16-3x-ty-dien-tich-120m2-lien-he-0838604333-pr37778240
285,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-pham-hung-phuong-me-tri-prj-vinhomes-west-point/-200m2-tang-1-chung-cu-hung-pr39194258
286,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/chinh-chu-can-thu-hoi-von-ban-gap-can-vi-tri-dep-view-cong-vien-full-noi-that-gia-re-pr38404080
287,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-thai-tong-phuong-dich-vong-hau/ban-chan-de-mat-tien-9m-so-lau-dai-lh-0906218216-pr37662225
288,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ngo-thi-nham-phuong-duong-noi-prj-anland-lakeview/ban-chan-de-lake-view-pr35626815
289,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/ban-nhanh-gia-re-trung-tam-quan-mat-tien-6m-xay-6-san-kinh-doanh-cho-thue-duoc-ngay-pr38843521
290,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-chu-can-ban-cat-lo-sau-shop-chan-de-chung-cu-the-zen-lam-pr37842195
291,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-dai-lo-thang-long-phuong-tay-mo-prj-vinhomes-smart-city/mua-ngay-shop-chan-de-ky-truc-tiep-chu-dau-tu-pr39171357
292,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-phu-thi-tran-thuong-tin-prj-him-lam-thuong-tin/-2-mat-tien-trung-tam-huyen-truc-tiep-chu-dau-tu-pr38365277
293,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-chu-huy-man-phuong-phuc-dong-prj-hope-residence/chinh-yen-nhuong-lai-shop-chan-de-gia-chi-57tr-m2-sang-ten-ngay-tai-residence-pr39181315
294,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-la-phuong-xuan-la-prj-dream-land-xuan-la/shop-house-lo-goc-mat-day-du-tien-ich-pr39041026
295,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-sao-bien-23-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/-dinh-can-ban-can-lien-ke-vua-o-vua-kinh-doanh-khu-23-sb23-ocp1-pr37779291
296,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-la-prj-kdt-tay-ho-tay-starlake-ha-noi/bo-suu-tap-biet-thu-cap-can-vvip-pr39220491
297,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/cap-nhat-quy-can-chan-de-dang-ban-tai-ocea-t2-2023-lh-0986122991-pr36341656
298,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/chinh-chu-minh-can-ban-cat-sau-khu-nhat-ban-du-an-park-pr39165178
299,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/cap-nhat-4-3-24-chi-1-can-shop-chan-de-so-huu-lau-dai-25-7-ty-330-m2-lh-pr39223342
300,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-thi-tran-trau-quy-prj-du-an-thuan-an/ban-gap-can-87m2-hai-phat-gia-11-4-ty-pr39121659
301,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ho-tung-mau-phuong-phu-dien-prj-goldmark-city/ban-tang-1-so-do-lau-dai-hieu-suat-cho-thue-gan-7-nam-lh-pr38920079
302,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-quang-trung-18-prj-khu-do-thi-hud-son-tay/quy-hang-truc-tiep-cdt-day-lkv5a-dien-tich-75m2-duong-rong-12-5m-dong-theo-tien-do-pr39183778
303,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dai-mo-prj-vinhomes-green-villas/ban-can-goc-se-khe-vinhome-144m2-dang-khai-thac-kinh-doanh-pr39212357
304,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phan-trong-tue-xa-thanh-liet-prj-s-downtown-thanh-tri/ban-suat-ngoai-giao-5-o-mat-gia-tot-du-an-hdb-palmy-biztown-ha-noi-pr37841009
305,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ngo-xuan-quang-thi-tran-trau-quy-prj-east-center/tong-hop-cac-can-tai-2-du-an-song-hong-hai-phat-gia-lam-pr39181560
306,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-chua-lang-phuong-lang-thuong-prj-langs-village/can-ban-toa-van-phong-82-so-do-lau-dai-cho-thue-200tr-thang-pr39206648
307,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/van-phong-bat-dong-san-mo-ban-quy-can-re-nhat-du-an-chi-2x-ty-can-ho-tro-ngan-hang-pr39219295
308,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/chinh-chu-ban-3-oto-kinh-doanh-via-he-dang-cho-thue-gia-chi-tu-34-5tr-m2-pr38992814
309,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ngoc-hoi-phuong-hoang-liet-prj-rose-town-79-ngoc-hoi/ban-san-79-54m-tang-2-gia-1650-trieu-dau-tu-giu-tien-pr39161116
310,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-khuat-duy-tien-phuong-nhan-chinh-prj-viet-duc-complex/ban-2200m2-san-chung-cu-gia-cat-lo-36tr-m2-pr36501930
311,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-thi-tran-trau-quy-prj-du-an-thuan-an/b-c-87m2-thu-gia-nhinh-11-ty-pr39151355
312,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-70-2-xa-thanh-liet-prj-s-downtown-thanh-tri/ban-lien-ke-mat-70-phan-trong-tue-gia-65tr-m2-pr37608664
313,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/ban-lai-day-b18-226m2-dang-cho-thue-90tr-th-hoan-thien-55-ty-pr38584976
314,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-pho-chinh-kinh-phuong-thanh-xuan-trung-prj-sapphire-palace/ban-san-so-4-nguyen-trai-ha-noi-dt-700m-pr39171855
315,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/vao-ten-truc-tiep-cdt-con-3-lo-duy-nhat-chan-de-3-tang-du-an-one-pr39217155
316,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-5-xa-dong-hoi-prj-eurowindow-river-park/ban-gap-can-kinh-doanh-178m2-hoan-thien-full-4-tang-tai-gia-5-9-ty-pr38495996
317,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tan-xuan-phuong-dong-ngac-prj-ecohome-3/ban-can-122m2-2-tang-gia-6-ty-dang-cho-thue-200k-m2-so-lau-dai-lh-pr39192852
318,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-van-cu-1-phuong-bo-de-prj-berriver-long-bien/ban-2-lo-goc-mat-tien-chan-kinh-doanh-cafe-cao-cap-pr28332027
319,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/chinh-chu-can-ban-2-lo-vi-tri-sieu-vip-c-geximco-tan-pr39204664
320,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-bang-liet-phuong-hoang-liet-prj-ha-noi-melody-residences/kiot-linh-dam-chung-cu-linh-dam-tu-50-trieu-m2-khu-hh-linh-dam-noi-pr36602647
321,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-van-huyen-phuong-xuan-la-prj-kdt-tay-ho-tay-starlake-ha-noi/ban-ban-lo-goc-mat-huyen-pr39201635
322,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-cau-dien-prj-golden-field-my-dinh/sp-ngach-bat-dong-san-dong-tien-1-173-648-109d-nam-voi-shop-mat-duong-ham-nghi-pr38307805
323,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-phap-van-phuong-yen-so-prj-gamuda-gardens/can-ban-shop-house-dang-cho-thue-40tr-thang-gia-18-ty-pr37924112
324,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/toi-can-ban-gap-can-shophoues-tai-vin1-lo-2-5-ty-so-voi-nam-2022-83-3m-7-5-ty-pr39209174
325,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-duong-noi-prj-the-terra-an-hung/c-b-7-tg-thg-may-v11-to-huu-da-ho-thien-21-ty-pr39167882
326,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-honor-village/ban-200-mat-ha-noi-pr39009089
327,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-dinh-tu-phuong-xuan-dinh-prj-jade-square/mo-ban-dot-3-the-orchid-thong-tin-chinh-thuc-cdt-pr32568531
328,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-23b-xa-kim-chung-prj-khu-nha-o-cho-cong-nhan-dong-anh/-5-tang-mat-ql23-mua-truc-tiep-tu-chu-dau-tu-lh-pr39150674
329,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/cat-lo-ban-dt-220m-mt-7-8m-6t-kd-sam-uat-gia-63-ty-tl-pr39120533
330,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-duc-tho-phuong-my-dinh-2-prj-the-zei-my-dinh/quy-chan-de-vin-gardenia-san-dong-tien-hang-thang-loi-nhuan-dau-tu-sieu-tot-pr38876839
331,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-xuan-dinh-prj-n04b-ngoai-giao-doan/cc-ban-gap-chan-de-toa-lamark-n04bt1-khu-lh-0924691666-pr36621092
332,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/-ban-mat-ho-ho-tro-bank-80-an-han-goc-lai-12-thang-pr38550776
333,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-tien-phong-8-prj-khu-do-thi-ha-phong/can-ban-gap-can-duong-24m-tai-kdt-me-linh-dien-tich-144m2-gia-cuc-tot-pr38387845
334,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-phu-thi-tran-thuong-tin-prj-him-lam-thuong-tin/can-ban-suat-ngoai-lk-himlam-mat-427-vi-tri-dac-dia-pr39181624
335,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-mau-tai-thi-tran-trau-quy-prj-central-metropolitan/chi-gai-ban-gap-can-hai-mat-thoang-trung-tam-gia-lam-pr39154047
336,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/can-ban-gap-can-mat-di-bo-sam-uat-nhan-nha-pr38832317
337,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-xuan-la-phuong-xuan-la-prj-dream-land-xuan-la/chinh-chu-ban-dreamnd-gan-do-nhuan-va-chung-cu-kosmo-tay-ho-pr39031433
338,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-kien-hung-prj-mipec-city-view/ban-kiot-200m2-2-tang-mat-tien-7m-hon-7-ty-kinhdoanh-oto-tranh-viahe-lhcc-pr38272934
339,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-sao-bien-1-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/toi-ban-can-sb1-view-nhin-duoc-ho-24ha-tot-nhat-phan-khuc-du-an-vhop1-lam-pr39220805
340,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-phu-thi-tran-thuong-tin-prj-him-lam-thuong-tin/-80m2-18m-gia-10-9-ty-tin-pr39183631
341,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-huu-duc-phuong-cau-dien-prj-iris-garden/can-ban-san-chinh-chu-gan-100m2-da-hoan-thien-vao-su-dung-luon-pr39207774
342,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-chu-huy-man-phuong-phuc-dong-prj-hope-residence/chuyen-nhuong-shop-chan-de-dau-tu-tai-ke-sat-vinhome-gia-57tr-m2-pr37104136
343,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-chu-can-tien-ban-ban-shop-chan-de-dien-tich-87-m2-10-5-ty-pr38022551
344,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/ban-nhanh-214m2-5-tang-so-huu-lau-dai-du-an-gia-60-ty-0924952999-pr37469816
345,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ngo-xuan-quang-thi-tran-trau-quy-prj-east-center/ban-co-biet-can-song-hong-mat-333-duy-nhat-tren-truong-pr39229387
346,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/chinh-chu-can-ban-can-mat-dien-tich-85-25m-gia-tot-pr39226251
347,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-phuong-dai-kim-prj-the-manor-central-park/ban-can-tai-vi-tri-dac-dia-120m-o-goc-55-ty-0916361916-pr37885356
348,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/chinh-chu-can-ban-gap-shopchan-de-vinhomes-ocean-park-dang-cho-ngan-hang-vib-thue-780tr-nam-pr38796677
349,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-thi-tran-trau-quy-prj-du-an-thuan-an/ban-can-hai-phat-mat-duong-13m-doi-dien-day-biet-thu-31ha-vi-tri-dep-gia-hop-ly-pr39203412
350,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-ia20-ciputra/ban-canh-cong-vien-so-huu-lau-dai-via-he-co-cho-de-xe-thoai-lh-pr39209393
351,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-duc-giang-phuong-duc-giang-2-prj-binh-minh-garden/ban-long-bien-80m2-5t-12-9-ty-dep-thang-may-kinh-doanh-tot-pr38095050
352,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-dai-98m2-8-ty-da-cho-thue-40tr-thang-pr37827529
353,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-duc-tho-phuong-my-dinh-2-prj-mon-city/chinh-chu-can-ban-shophuose-hd-moncity-dien-tich-130m2-gia-40-ty-pr38644367
354,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tay-mo-prj-vinhomes-smart-city/ban-shop-chan-de-phuc-vu-gan-5000-cu-dan-trong-toa-pr39174644
355,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/chinh-chu-ban-can-goc-khe-thoang-mat-tien-len-den-8m-pr39219413
356,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/-dang-so-huu-nhat-khu-cho-dem-sieu-ha02-29-pr36590215
357,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/cdt-ban-khoi-de-3-tang-hon-70tr-m-dong-tien-250tr-th-lh-pr39176452
358,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/ban-shop-chan-de-tang-1-san-van-phong-dien-tich-100-1000m2-so-huu-lau-dai-chi-50-tr-m2-pr37775472
359,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-dong-ngac-prj-sunshine-city/danh-sach-gia-re-dau-tu-tot-nam-to-hop-trung-tam-mua-sam-thap-tai-chinh-pr37378799
360,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-minh-khai-phuong-vinh-tuy-prj-vinhomes-times-city-park-hill/chinh-chu-can-ban-gap-lo-goc-dep-nhat-du-an-dien-tich-184m-pr38922062
361,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-chu-can-tien-ban-shop-chan-de-dien-tich-68-5-m2-6-8-ty-pr38022470
